0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.000496031746031746,0.04047077110975406,0.0004041002707471814,0.9827054227636893,0.01812688821752266,0.01812688821752266,0.0006831774630492809,0.0009283043491770846,0.9656166159452209,0.017552413456850317,0.017552413456850317,0.0,0.015873015873015872,0.16666666666666666,1.0,0.05307262569832402
0.000496031746031746,0.04047077110975406,0.0004041002707471814,0.9827054227636893,0.01812688821752266,0.01812688821752266,0.0006831774630492809,0.0008972314002506551,0.9656466483802506,0.017552413456850317,0.017552413456850317,0.0,0.015873015873015872,0.16666666666666666,1.0,0.05307262569832402
0.000992063492063492,0.04047077110975406,0.0004310402887969935,0.9827319075680327,0.01812688821752266,0.015105740181268885,0.0006831774630492809,0.0013982827016893325,0.9655002402594802,0.017552413456850317,0.008776206728425159,0.0011389521640091116,0.015873015873015872,0.08333333333333334,1.0,0.1005586592178771
0.0,0.04032272988027165,0.00021552014439849676,0.9826789379593458,0.012084592145015107,0.012084592145015107,0.0002629999800804748,0.0,0.9651623753653946,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.04045226595606876,0.00030981020757283906,0.9827716347745481,0.017371601208459216,0.017371601208459216,0.0006535316073064817,0.0006498130444239593,0.965790428662956,0.016313993174061434,0.016313993174061434,0.0,0.0,0.0,1.0,0.0
0.0,0.04045226595606876,0.00030981020757283906,0.9827716347745481,0.017371601208459216,0.017371601208459216,0.0006633357485757539,0.0006661263426103348,0.9658061956913466,0.016723549488054608,0.016723549488054608,0.0,0.0,0.0,1.0,0.0
0.0,0.04045226595606876,0.00030981020757283906,0.9827716347745481,0.017371601208459216,0.017371601208459216,0.0006539984711764471,0.00065058986814712,0.9657911794738318,0.016333495855680155,0.016333495855680155,0.0,0.0,0.0,1.0,0.0
0.000496031746031746,0.04047077110975406,0.0004041002707471814,0.9827054227636893,0.01812688821752266,0.01812688821752266,0.0006831774630492809,0.0008273172651661884,0.9657142213590678,0.017552413456850317,0.017552413456850317,0.0,0.015873015873015872,0.16666666666666666,1.0,0.05307262569832402
0.000496031746031746,0.04047077110975406,0.0004041002707471814,0.9827054227636893,0.01812688821752266,0.01812688821752266,0.0006831774630492809,0.0008273172651661884,0.9657142213590678,0.017552413456850317,0.017552413456850317,0.0,0.015873015873015872,0.16666666666666666,1.0,0.05307262569832402
0.000496031746031746,0.04047077110975406,0.0004041002707471814,0.9827054227636893,0.01812688821752266,0.01812688821752266,0.0006831774630492809,0.0009283043491770846,0.9656166159452209,0.017552413456850317,0.017552413456850317,0.0,0.015873015873015872,0.16666666666666666,1.0,0.05307262569832402
0.000496031746031746,0.04047077110975406,0.0004041002707471814,0.9827054227636893,0.01812688821752266,0.01812688821752266,0.0006831774630492809,0.0009283043491770846,0.9656166159452209,0.017552413456850317,0.017552413456850317,0.0,0.015873015873015872,0.16666666666666666,1.0,0.05307262569832402
0.000496031746031746,0.04047077110975406,0.0004041002707471814,0.9827054227636893,0.01812688821752266,0.01812688821752266,0.0006831774630492809,0.0009283043491770846,0.9656166159452209,0.017552413456850317,0.017552413456850317,0.0,0.015873015873015872,0.16666666666666666,1.0,0.05307262569832402
0.000496031746031746,0.04047077110975406,0.0004041002707471814,0.9827054227636893,0.01812688821752266,0.01812688821752266,0.0006831774630492809,0.0009283043491770846,0.9656166159452209,0.017552413456850317,0.017552413456850317,0.0,0.015873015873015872,0.16666666666666666,1.0,0.05307262569832402
0.09871031746031746,0.10033494328170395,1.0,0.0,0.030343655589123872,0.02719033232628399,0.029734404256802516,1.0,0.0,0.023620315293352838,0.02242808386153096,0.15261958997722094,0.23809523809523808,0.08024691350000002,0.958381042,0.31843575418994413
0.00744047619047619,0.04071133810766298,0.003556082382575196,0.9796067006554988,0.01874055891238671,0.018882175226586105,0.001216569434484682,0.016080251069427325,0.9509720498137989,0.018945026816187226,0.01916138469039493,0.00797266514806378,0.06349206349206349,0.16666666666666666,0.951492537,0.07541899441340782
0.001488095238095238,0.04050778141712467,0.00041757027977208747,0.9826259683506587,0.018504531722054383,0.020770392749244714,0.0007228608919963347,0.0009302464084849865,0.9654551916069355,0.017966845441248172,0.0204534373476353,0.003416856492027335,0.0,0.0,0.857142857,0.5502793296089385
0.000992063492063492,0.040489276263439365,0.0004041002707471814,0.9827054227636893,0.018378650553625378,0.018882175226586105,0.0007061316033225767,0.0009283043491770846,0.9656166159452209,0.01787204073882659,0.018511295303104178,0.0011389521640091116,0.015873015873015872,0.08333333333333334,0.857142857,0.6312849162011174
0.000992063492063492,0.040489276263439365,0.0004041002707471814,0.9827054227636893,0.018378650553625378,0.018882175226586105,0.0007061316033225767,0.0009283043491770846,0.9656166159452209,0.01787204073882659,0.018511295303104178,0.0011389521640091116,0.015873015873015872,0.08333333333333334,0.857142857,0.6312849162011174
0.02281746031746032,0.043912729695220115,0.010506607039426717,0.9727736211348739,0.02111589638141994,0.020392749244712995,0.007399014232500698,0.050226314644680824,0.9179694069595162,0.023521478885096703,0.022379327157484155,0.04214123006833713,0.047619047619047616,0.03947368416666666,0.835689046,0.0223463687150838
0.003472222222222222,0.04056329687818057,0.0004041002707471814,0.9827054227636893,0.018598942598187312,0.019259818731117827,0.0008485250836620054,0.0010292914331879808,0.9655190105313739,0.018415813424345846,0.01962457337883959,0.0056947608200455585,0.031746031746031744,0.05555555549999999,0.761904762,0.4162011173184358
0.002976190476190476,0.040544791724495266,0.0004041002707471814,0.9827054227636893,0.018558480793806648,0.018882175226586105,0.0008372425401378431,0.0010836690938092327,0.9654664537700717,0.018471825590443688,0.01916138469039493,0.004555808656036446,0.031746031746031744,0.06666666666666665,0.75,0.25139664804469275
0.00248015873015873,0.040544791724495266,0.0004041002707471814,0.9827054227636893,0.018630412890483384,0.01963746223564955,0.0007625443209433887,0.0008972314002506551,0.9656466483802506,0.018104989436047457,0.019210141394441736,0.003416856492027335,0.015873015873015872,0.08333333333333334,0.75,0.3463687150837989
0.001488095238095238,0.04050778141712467,0.0004041002707471814,0.9827054227636893,0.018504531722054383,0.018882175226586105,0.0007088549758973746,0.0008273172651661884,0.9657142213590678,0.017820575329107753,0.01808873720136519,0.0022779043280182236,0.015873015873015872,0.05555555549999999,0.75,0.8268156424581006
0.001984126984126984,0.04050778141712467,0.0003771602526973693,0.9827451499702046,0.018429003021148038,0.018882175226586105,0.000806896388590096,0.0011108579241198586,0.9655396578304569,0.018586055582642615,0.020136518771331057,0.004555808656036446,0.0,0.0,0.714285714,0.0223463687150838
0.005952380952380952,0.041025925720313106,0.0012931208663909805,0.9818314242203535,0.019869858238670695,0.018882175226586105,0.0012784288972550895,0.0026567371332097316,0.9639460617466864,0.01946517646188851,0.018381277425646027,0.010250569476082003,0.015873015873015872,0.05000000000000002,0.708737864,0.29329608938547486
0.001984126984126984,0.040544791724495266,0.0004041002707471814,0.9827054227636893,0.018731117824773415,0.018882175226586105,0.0008154555595394605,0.0010292914331879808,0.9655190105313739,0.018657565415244597,0.018933853404843166,0.0022779043280182236,0.031746031746031744,0.11111111116666669,0.692307692,0.4162011173184358
0.001488095238095238,0.040489276263439365,0.0003367502256226512,0.9827583923723763,0.01831570996978852,0.018882175226586105,0.0007493165112943706,0.0008091913782924379,0.9656253754054378,0.018243133430846742,0.020315293352836016,0.003416856492027335,0.0,0.0,0.666666667,0.19273743016759778
0.001488095238095238,0.04050778141712467,0.0003771602526973693,0.9827319075680327,0.018504531722054383,0.018882175226586105,0.0007415354467949484,0.0008933472816348514,0.9656504024346294,0.0181618722574354,0.01877133105802048,0.0022779043280182236,0.015873015873015872,0.05555555549999999,0.666666667,0.5670391061452514
0.001488095238095238,0.04050778141712467,0.0003771602526973693,0.9827319075680327,0.018504531722054383,0.018882175226586105,0.0007415354467949484,0.0008933472816348514,0.9656504024346294,0.0181618722574354,0.01877133105802048,0.0022779043280182236,0.015873015873015872,0.05555555549999999,0.666666667,0.5614525139664804
0.001488095238095238,0.04052628657080996,0.0004041002707471814,0.9827054227636893,0.018693353474320242,0.019259818731117827,0.0007216937323214214,0.0008273172651661884,0.9657142213590678,0.01795465626523647,0.018356899073622625,0.0022779043280182236,0.015873015873015872,0.05555555549999999,0.666666667,0.8268156424581006
0.001488095238095238,0.04052628657080996,0.0004041002707471814,0.9827054227636893,0.018693353474320242,0.019259818731117827,0.0007216937323214214,0.0008273172651661884,0.9657142213590678,0.01795465626523647,0.018356899073622625,0.0022779043280182236,0.015873015873015872,0.05555555549999999,0.666666667,0.31843575418994413
0.001984126984126984,0.04052628657080996,0.00039063026172227535,0.982718665165861,0.018580060422960728,0.018882175226586105,0.0008407440191625831,0.0011361046951225827,0.9654157740359588,0.01886884446611409,0.019746465138956608,0.003416856492027335,0.015873015873015872,0.04166666666666666,0.625,0.35195530726256985
0.1597222222222222,0.056496234201225036,0.0009967806678430474,0.9655697543534396,0.020151899207703928,0.021148036253776436,0.053184743013226565,0.003450392037038955,0.9243558042686101,0.024342476346497645,0.023988298391028767,0.21753986332574032,0.20634920634920634,0.11371527783333332,0.621834061,0.04189944134078213
0.009424603174603174,0.04087788449083069,0.0008082005414943628,0.9823081506985367,0.01895770392749245,0.018882175226586105,0.001530535387036373,0.002680041844904554,0.963923537420414,0.01932228181374939,0.01916138469039493,0.011389521640091115,0.12698412698412698,0.13636363633333334,0.620689655,0.2905027932960894
0.001984126984126984,0.040544791724495266,0.0004041002707471814,0.9827054227636893,0.018731117824773415,0.018882175226586105,0.0007625443209433887,0.0008972314002506551,0.9656466483802506,0.018215504631886884,0.018381277425646027,0.003416856492027335,0.015873015873015872,0.04166666666666666,0.6,0.2988826815642458
0.001488095238095238,0.040544791724495266,0.0004041002707471814,0.9827054227636893,0.018882175226586105,0.01963746223564955,0.0007345324887454682,0.0008273172651661884,0.9657142213590678,0.01808873720136519,0.01862506094588006,0.0022779043280182236,0.015873015873015872,0.05555555549999999,0.6,0.8268156424581006
0.020833333333333336,0.04463443068894687,0.0022629615161842156,0.9808779712639872,0.02207897140483384,0.01963746223564955,0.006116305749770925,0.004048805245113779,0.9626006086573499,0.022830610138143994,0.02161547212741752,0.03644646924829157,0.031746031746031744,0.05050505049999998,0.598930481,0.07262569832402235
0.004464285714285714,0.04117396694979551,0.0009698406497932353,0.9821492418724757,0.02099697885196375,0.02190332326283988,0.0015554347934345243,0.0022838617460925765,0.9643064509670444,0.021196164472614985,0.022346822688119616,0.006833712984054669,0.047619047619047616,0.07142857150000001,0.558139535,0.223463687150838
0.02281746031746032,0.04761376043228038,0.003556082382575196,0.9796067006554988,0.024329883653323264,0.01963746223564955,0.008817035426875423,0.017447460822190224,0.9496506226724862,0.02478182239557939,0.02364700146270112,0.03644646924829157,0.031746031746031744,0.07070707066666668,0.555811277,0.07541899441340782
0.001488095238095238,0.04050778141712467,0.00035022023464755723,0.9827583923723763,0.018504531722054383,0.018882175226586105,0.0007819969821919445,0.0008635690389136896,0.9656791835181996,0.018584430359174387,0.019616447261498457,0.0011389521640091116,0.015873015873015872,0.16666666666666666,0.5,0.4301675977653631
0.00496031746031746,0.04056329687818057,0.00035022023464755723,0.9827319075680327,0.018470200494712992,0.018882175226586105,0.0014048711953707025,0.0011380467544304844,0.9650897969807392,0.02029313121469202,0.023061921014139446,0.010250569476082003,0.015873015873015872,0.01666666666666669,0.5,0.4888268156424581
0.002976190476190476,0.04069283295397768,0.00048492032489661765,0.9826259683506587,0.01942166594712991,0.018882175226586105,0.0007625443209433887,0.0008312013837819921,0.965710467304689,0.01802605001040143,0.017828701446448887,0.0056947608200455585,0.015873015873015872,0.02777777783333335,0.5,0.5614525139664804
0.000992063492063492,0.040544791724495266,0.0003771602526973693,0.9827319075680327,0.019133937562688823,0.021148036253776436,0.0007998934305406158,0.0008933472816348514,0.9656504024346294,0.0191776369250772,0.02242808386153096,0.0011389521640091116,0.015873015873015872,0.08333333333333334,0.5,0.08659217877094973
0.001488095238095238,0.040618812339236476,0.0004310402887969935,0.9826789379593458,0.01963746223564955,0.021148036253776436,0.0009166093980319509,0.0010875532124250365,0.9654626997156929,0.019990248659190638,0.02242808386153096,0.0022779043280182236,0.015873015873015872,0.05555555549999999,0.5,0.12849162011173185
0.000992063492063492,0.04050778141712467,0.00035022023464755723,0.9827583923723763,0.018630412890483384,0.01963746223564955,0.0008154555595394605,0.0009192414057402093,0.9656253754054378,0.019394333387615797,0.023078173248821714,0.0011389521640091116,0.015873015873015872,0.08333333333333334,0.5,0.08100558659217877
0.000496031746031746,0.040489276263439365,0.00035022023464755723,0.9827716347745481,0.018504531722054383,0.018504531722054383,0.0007415354467949484,0.0008933472816348514,0.9657442537940976,0.01877133105802048,0.01877133105802048,0.0,0.015873015873015872,0.16666666666666666,0.5,0.013966480446927375
0.000992063492063492,0.04058180203186587,0.0004041002707471814,0.9827054227636893,0.01963746223564955,0.022658610271903325,0.0008209023046890562,0.0009283043491770846,0.9656166159452209,0.019470177149358038,0.023305704534373476,0.0011389521640091116,0.015873015873015872,0.08333333333333334,0.5,0.3547486033519553
0.000992063492063492,0.04050778141712467,0.00035022023464755723,0.9827583923723763,0.018630412890483384,0.01963746223564955,0.0007757721305924067,0.0008532113892715464,0.9656891943298762,0.018841757408418657,0.021420445311230295,0.0011389521640091116,0.015873015873015872,0.08333333333333334,0.5,0.888268156424581
0.023809523809523808,0.046762523362756526,0.0022629615161842156,0.9808779712639872,0.023367655219033234,0.021148036253776436,0.00940450579658181,0.0032781961117383236,0.9633454130460898,0.024987578647814077,0.023988298391028767,0.04214123006833713,0.031746031746031744,0.04824561400000002,0.497784343,0.06983240223463687
0.00496031746031746,0.04069283295397768,0.00048492032489661765,0.9826392107528306,0.01895083768202417,0.018882175226586105,0.0009586271463288315,0.001157467347509503,0.9654320416049333,0.01859846637997725,0.018511295303104178,0.006833712984054669,0.031746031746031744,0.09523809516666668,0.47826087,0.2458100558659218
0.00496031746031746,0.045393141990044225,0.003556082382575196,0.9796067006554988,0.03639110134441088,0.021148036253776436,0.003317067796103741,0.003651071498855479,0.9629850238257318,0.027554925164960185,0.023078173248821714,0.009111617312072893,0.031746031746031744,0.03703703700000002,0.4743083,0.2681564245810056
0.008928571428571428,0.05551546105590406,0.010021686714530098,0.973250347613057,0.050445221812688824,0.022658610271903325,0.004062104721923429,0.004334676375236931,0.9623243102550755,0.024981395468876972,0.020770355923939544,0.013667425968109338,0.031746031746031744,0.076923077,0.469667319,0.17039106145251398
0.003968253968253968,0.040785358722404186,0.0005253303519713358,0.9825862411441435,0.019553541456948643,0.01963746223564955,0.0009014363222580774,0.0010195811366484717,0.9655283956673207,0.018565469418820087,0.01862506094588006,0.006833712984054669,0.015873015873015872,0.047619047666666664,0.46875,0.05865921787709497
0.09325396825396826,0.07289180036640204,0.020730343889330406,0.9627226378865126,0.02512827890483384,0.022658610271903325,0.009450880940998366,0.011487280806239447,0.955411219116646,0.019490298963757518,0.018820087762067284,0.1480637813211845,0.14285714285714285,0.07379134866666667,0.465690759,0.05865921787709497
0.006944444444444444,0.040600307185551174,0.00035022023464755723,0.9827583923723763,0.018479355488670697,0.018882175226586105,0.0028591521503127364,0.0017336116088537187,0.9648382753373643,0.0236123300276288,0.0305379489679831,0.010250569476082003,0.015873015873015872,0.08333333333333334,0.461538462,0.19553072625698326
0.001488095238095238,0.040600307185551174,0.0004041002707471814,0.9827054227636893,0.019448640483383687,0.020770392749244714,0.000843856444962352,0.0009283043491770846,0.9656166159452209,0.01923045668779457,0.020908499918738825,0.0022779043280182236,0.015873015873015872,0.05555555549999999,0.461538462,0.5391061452513967
0.02827380952380952,0.04752123466385388,0.004202642815770687,0.9789710653512547,0.02308834253549849,0.022658610271903325,0.007682634033504641,0.007970211399629196,0.9588105153565851,0.022593688529172762,0.022525597269624574,0.04783599088838269,0.031746031746031744,0.05813953483333334,0.433878158,0.09217877094972067
0.005952380952380952,0.04348711116045818,0.0019396812995864706,0.9811957889161094,0.027597025332326285,0.021148036253776436,0.003909595857734751,0.0026412006587465168,0.9639610779642013,0.027920089013489358,0.025288477165610272,0.00797266514806378,0.031746031746031744,0.10416666666666666,0.426056338,0.15921787709497207
0.009424603174603174,0.05310979107681489,0.006627244440253775,0.976587432960339,0.043919939577039276,0.022658610271903325,0.004670428344488267,0.0030622391166996383,0.9635541384695471,0.025880546075085324,0.020770355923939544,0.013667425968109338,0.031746031746031744,0.08974358966666665,0.413733906,0.13687150837988826
0.039186507936507936,0.05098169840300523,0.0033405622381766993,0.980136396742369,0.023489425981873112,0.020392749244712995,0.010747517529182106,0.003935906864014418,0.9627097265046249,0.02280773606370876,0.021696733300828865,0.06150341685649202,0.06349206349206349,0.07575757583333334,0.41322314,0.0893854748603352
0.03720238095238095,0.04818742019652473,0.00360996241867482,0.9795537310468119,0.022271028780211484,0.01963746223564955,0.009151232147125613,0.002279200803753612,0.9643114563728827,0.022206925161709735,0.019990248659190638,0.0683371298405467,0.06349206349206349,0.04098360649999999,0.406827881,0.1005586592178771
0.002976190476190476,0.04147004940876033,0.0008216705505192689,0.9822949082963649,0.023953388001510575,0.01963746223564955,0.003214357744711366,0.003549437061741949,0.9630832549153086,0.032657704719648954,0.0219405168210629,0.0056947608200455585,0.015873015873015872,0.02777777783333335,0.406593407,0.26256983240223464
0.001984126984126984,0.04063731749292177,0.0004041002707471814,0.9827054227636893,0.01948640483383686,0.01963746223564955,0.0008617528933110234,0.0008972314002506551,0.9656466483802506,0.019044368600682593,0.019210141394441736,0.0022779043280182236,0.031746031746031744,0.11111111116666669,0.4,0.1452513966480447
0.011408730158730158,0.04985288402820185,0.004687563140667305,0.9784943388730716,0.03408232628398791,0.022658610271903325,0.004516596699334689,0.0023351321118211853,0.9642568974492451,0.024224768405655777,0.021647976596782057,0.02164009111617312,0.031746031746031744,0.033333333333333326,0.389891697,0.17039106145251398
0.004464285714285714,0.04085937933714539,0.0004041002707471814,0.9826259683506587,0.01971299093655589,0.021148036253776436,0.001377637469622724,0.0010292914331879808,0.9651999159091819,0.0204534373476353,0.023078173248821714,0.006833712984054669,0.015873015873015872,0.07142857150000001,0.382352941,0.16201117318435754
0.025793650793650792,0.06206628546050075,0.009765756543056883,0.9735019532543203,0.03475745311178248,0.022658610271903325,0.010845169888649855,0.010319585279708327,0.9565398129980378,0.02556194401105152,0.019990248659190638,0.03872437357630979,0.06349206349206349,0.08571428566666664,0.375267666,0.1005586592178771
0.001488095238095238,0.04056329687818057,0.00036369024367246324,0.9827451499702046,0.019070996978851965,0.02001510574018127,0.0009146641319070953,0.0009302464084849865,0.9656147389180314,0.019969933365837803,0.02238745327482529,0.0022779043280182236,0.015873015873015872,0.05555555549999999,0.375,0.5027932960893855
0.04662698412698413,0.05657025481596624,0.005414943628012231,0.9789710653512547,0.025043727142749245,0.022658610271903325,0.01597732660053384,0.005360083689809108,0.961333239899091,0.024277622382577604,0.025841053144807412,0.07175398633257403,0.09523809523809523,0.08072916666666666,0.367272727,0.07262569832402235
0.002976190476190476,0.04067432780029238,0.0004041002707471814,0.9827054227636893,0.019313767802870092,0.018882175226586105,0.0009356730060555356,0.0009283043491770846,0.9656166159452209,0.01905922778677068,0.018511295303104178,0.004555808656036446,0.031746031746031744,0.06666666666666665,0.352941176,0.39664804469273746
0.01488095238095238,0.04389422454153481,0.0016702811190883499,0.9814606369595444,0.022634246174471302,0.022658610271903325,0.0035602260617106887,0.003418024381907257,0.9632102670884555,0.021429357825451,0.022525597269624574,0.03302961275626424,0.015873015873015872,0.005555555500000003,0.350877193,0.1340782122905028
0.04365079365079365,0.05111123447880234,0.00347526232842576,0.9796861550685294,0.02300655147809668,0.020392749244712995,0.013807032090354967,0.002279200803753612,0.9643109558322989,0.0237123390996262,0.0212091662603608,0.07061503416856492,0.09523809523809523,0.06878306883333332,0.339839265,0.12011173184357542
0.005456349206349206,0.04080386387608949,0.0003771602526973693,0.982665695557174,0.019259818731117827,0.02001510574018127,0.0008582514142862834,0.0007638766611080613,0.9656973281143635,0.0181618722574354,0.01856817812449212,0.011389521640091115,0.015873015873015872,0.015151515166666685,0.333333333,0.223463687150838
0.003472222222222222,0.040618812339236476,0.0003771602526973693,0.9827319075680327,0.018882175226586105,0.018882175226586105,0.001103354946018087,0.0010487120262669995,0.9655002402594802,0.019746465138956608,0.019746465138956608,0.006833712984054669,0.015873015873015872,0.023809523833333346,0.333333333,0.846368715083799
0.000992063492063492,0.04050778141712467,0.00035022023464755723,0.9827716347745481,0.018630412890483384,0.018882175226586105,0.0010714525815704553,0.0013451997472733487,0.9655258929644015,0.022958990193401592,0.025662278563302457,0.0011389521640091116,0.015873015873015872,0.08333333333333334,0.333333333,0.030726256983240226
0.000992063492063492,0.040544791724495266,0.00036369024367246324,0.9827583923723763,0.019133937562688823,0.020392749244712995,0.0008994910561332218,0.0009690875946430236,0.9656641673006847,0.02056449428473915,0.024329595319356412,0.0011389521640091116,0.015873015873015872,0.08333333333333334,0.333333333,0.4748603351955307
0.00248015873015873,0.040618812339236476,0.0003771602526973693,0.9827319075680327,0.019133937562688823,0.019259818731117827,0.0009166093980319509,0.0008933472816348514,0.9656504024346294,0.0191776369250772,0.019380789858605557,0.004555808656036446,0.015873015873015872,0.033333333333333326,0.333333333,0.4748603351955307
